route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,duty,duty_sequence_number,run_sequence_number,route_short_name
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-0905_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,5,5,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-0955_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,6,6,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1045_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,7,7,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1205_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,8,8,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1255_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,9,9,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1345_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,10,10,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1450_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,11,1,167 - Hadapsar Gadital To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0600_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/8,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0615_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/9,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-0730_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,1,1,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-0810_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,2,2,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-0850_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,3,3,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-0930_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,4,4,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-1010_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,5,5,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-1050_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,6,6,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-1130_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,7,7,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-1210_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,8,8,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-1325_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,9,9,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-1405_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,10,10,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-1500_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,11,1,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-1545_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,12,2,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-1630_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,13,3,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-1715_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,14,4,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-1800_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,15,5,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-1845_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,16,6,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Niljyoti Society_Up-1935_0,Pune Station To Niljyoti Society,,1,,3874,,,146/3,17,7,146 - Pune Station To Niljyoti Society
146,1,NORMAL_146_Niljyoti Society To Pune Station_Down-2020_0,Niljyoti Society To Pune Station,,1,,3875,,,146/3,18,8,146 - Niljyoti Society To Pune Station
146,1,NORMAL_146_Pune Station To Gokhalenagar_Up-2135_0,Pune Station To Gokhalenagar,,0,,3876,,,146/3,19,9,146 - Pune Station To Gokhalenagar
146,1,NORMAL_146_Gokhalenagar To Pune Station_Down-2210_0,Gokhalenagar To Pune Station,,0,,3877,,,146/3,20,10,146 - Gokhalenagar To Pune Station
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1535_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,12,2,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1620_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,13,3,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1705_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,14,4,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1750_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,15,5,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1840_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,16,6,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1930_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,17,7,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-2050_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,18,8,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-2140_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/3,19,9,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-2230_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/3,20,10,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-0615_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,1,1,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-0700_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,2,2,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-0745_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,3,3,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-0830_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,4,4,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-0915_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,5,5,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1005_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,6,6,167 - Kesnand Phata To Hadapsar Gadital
158,1,NORMAL_158_Lohgaon To Ma Na Pa_Down-1445_0,Lohgaon To Ma Na Pa,,0,,3885,,,158/6,10,10,158 - Lohgaon To Ma Na Pa
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1055_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,7,7,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1215_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,8,8,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1305_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,9,9,167 - Hadapsar Gadital To Kesnand Phata
158,1,NORMAL_158_Lohgaon To Ma Na Pa_Down-1040_0,Lohgaon To Ma Na Pa,,0,,3885,,,158/6,6,6,158 - Lohgaon To Ma Na Pa
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1355_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,10,10,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1500_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,11,1,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1545_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,12,2,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1630_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,13,3,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1715_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,14,4,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1800_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,15,5,167 - Hadapsar Gadital To Kesnand Phata
143,1,NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1110_0,Galinde Path To Pune Station (Vai Mhatre Pul),,0,,2670,,,143/7,5,5,143 - Galinde Path To Pune Station (Vai Mhatre Pul)
143,1,NORMAL_143_Pune Station To Galinde Path (Vai Mhatre Pul)_Down-1215_0,Pune Station To Galinde Path (Vai Mhatre Pul),,0,,2724,,,143/7,6,6,143 - Pune Station To Galinde Path (Vai Mhatre Pul)
143,1,NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1345_0,Galinde Path To Pune Station (Vai Mhatre Pul),,0,,2670,,,143/7,7,7,143 - Galinde Path To Pune Station (Vai Mhatre Pul)
143,1,NORMAL_143_Pune Station To Galinde Path (Vai Mhatre Pul)_Down-1445_0,Pune Station To Galinde Path (Vai Mhatre Pul),,0,,2724,,,143/7,8,8,143 - Pune Station To Galinde Path (Vai Mhatre Pul)
143,1,NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1550_0,Galinde Path To Pune Station (Vai Mhatre Pul),,0,,2670,,,143/7,9,1,143 - Galinde Path To Pune Station (Vai Mhatre Pul)
143,1,NORMAL_143_Pune Station To Galinde Path (Vai Mhatre Pul)_Down-1655_0,Pune Station To Galinde Path (Vai Mhatre Pul),,0,,2724,,,143/7,10,2,143 - Pune Station To Galinde Path (Vai Mhatre Pul)
143,1,NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-1810_0,Galinde Path To Pune Station (Vai Mhatre Pul),,0,,2670,,,143/7,11,3,143 - Galinde Path To Pune Station (Vai Mhatre Pul)
143,1,NORMAL_143_Pune Station To Galinde Path (Vai Mhatre Pul)_Down-1920_0,Pune Station To Galinde Path (Vai Mhatre Pul),,0,,2724,,,143/7,12,4,143 - Pune Station To Galinde Path (Vai Mhatre Pul)
143,1,NORMAL_143_Galinde Path To Pune Station (Vai Mhatre Pul)_Up-2115_0,Galinde Path To Pune Station (Vai Mhatre Pul),,0,,2670,,,143/7,13,5,143 - Galinde Path To Pune Station (Vai Mhatre Pul)
143,1,NORMAL_143_Pune Station To Galinde Path (Vai Mhatre Pul)_Down-2220_0,Pune Station To Galinde Path (Vai Mhatre Pul),,0,,2724,,,143/7,14,6,143 - Pune Station To Galinde Path (Vai Mhatre Pul)
361,1,NORMAL_361_Bhosari Terminal To Alandi_Down-0600_0,Bhosari Terminal To Alandi,,0,,3911,,,257/1,1,1,361 - Bhosari Terminal To Alandi
257,1,NORMAL_257_Alandi To Kesnand Phata via Markal_Down-0630_0,Alandi To Kesnand Phata via Markal,,1,,3239,,,257/1,2,2,257 - Alandi To Kesnand Phata via Markal
257,1,NORMAL_257_Kesnand Phata To Alandi via Markal_Up-0730_0,Kesnand Phata To Alandi via Markal,,1,,3435,,,257/1,3,3,257 - Kesnand Phata To Alandi via Markal
257,1,NORMAL_257_Alandi To Kesnand Phata via Markal_Down-0840_0,Alandi To Kesnand Phata via Markal,,1,,3239,,,257/1,4,4,257 - Alandi To Kesnand Phata via Markal
257,1,NORMAL_257_Kesnand Phata To Alandi via Markal_Up-0955_0,Kesnand Phata To Alandi via Markal,,1,,3435,,,257/1,5,5,257 - Kesnand Phata To Alandi via Markal
257,1,NORMAL_257_Alandi To Kesnand Phata via Markal_Down-1110_0,Alandi To Kesnand Phata via Markal,,1,,3239,,,257/1,6,6,257 - Alandi To Kesnand Phata via Markal
257,1,NORMAL_257_Kesnand Phata To Alandi via Markal_Up-1220_0,Kesnand Phata To Alandi via Markal,,1,,3435,,,257/1,7,7,257 - Kesnand Phata To Alandi via Markal
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-2100_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,18,8,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-2150_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/4,19,9,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-2240_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/4,20,10,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-0625_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,1,1,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-0710_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,2,2,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-0755_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,3,3,167 - Hadapsar Gadital To Kesnand Phata
2J,1,NORMAL_2J_Katraj To Bhilarewadi_Up-0620_0,Katraj To Bhilarewadi,,0,,3476,,,Feb-15,1,1,2J - Katraj To Bhilarewadi
2,1,NORMAL_2_Bhilarewadi To Shivaji nagar_Up-0640_0,Bhilarewadi To Shivaji nagar,,0,,2495,,,Feb-15,2,2,2 - Bhilarewadi To Shivaji nagar
2,1,NORMAL_2_Shivaji nagar To Bhilarewadi_Down-0740_0,Shivaji nagar To Bhilarewadi,,0,,2929,,,Feb-15,3,3,2 - Shivaji nagar To Bhilarewadi
2,1,NORMAL_2_Bhilarewadi To Shivaji nagar_Up-0840_0,Bhilarewadi To Shivaji nagar,,0,,2495,,,Feb-15,4,4,2 - Bhilarewadi To Shivaji nagar
2,1,NORMAL_2_Shivaji nagar To Bhilarewadi_Down-0940_0,Shivaji nagar To Bhilarewadi,,0,,2929,,,Feb-15,5,5,2 - Shivaji nagar To Bhilarewadi
2,1,NORMAL_2_Bhilarewadi To Shivaji nagar_Up-1130_0,Bhilarewadi To Shivaji nagar,,0,,2495,,,Feb-15,6,6,2 - Bhilarewadi To Shivaji nagar
2,1,NORMAL_2_Shivaji nagar To Bhilarewadi_Down-1240_0,Shivaji nagar To Bhilarewadi,,0,,2929,,,Feb-15,7,7,2 - Shivaji nagar To Bhilarewadi
2J,1,NORMAL_2J_Bhilarewadi To Katraj_Down-1340_0,Bhilarewadi To Katraj,,0,,3478,,,Feb-15,8,8,2J - Bhilarewadi To Katraj
2J,1,NORMAL_2J_Katraj To Bhilarewadi_Up-1610_0,Katraj To Bhilarewadi,,0,,3476,,,Feb-15,9,1,2J - Katraj To Bhilarewadi
2,1,NORMAL_2_Bhilarewadi To Shivaji nagar_Up-1630_0,Bhilarewadi To Shivaji nagar,,0,,2495,,,Feb-15,10,2,2 - Bhilarewadi To Shivaji nagar
2,1,NORMAL_2_Shivaji nagar To Bhilarewadi_Down-1730_0,Shivaji nagar To Bhilarewadi,,0,,2929,,,Feb-15,11,3,2 - Shivaji nagar To Bhilarewadi
2,1,NORMAL_2_Bhilarewadi To Shivaji nagar_Up-1840_0,Bhilarewadi To Shivaji nagar,,0,,2495,,,Feb-15,12,4,2 - Bhilarewadi To Shivaji nagar
2,1,NORMAL_2_Shivaji nagar To Bhilarewadi_Down-1950_0,Shivaji nagar To Bhilarewadi,,0,,2929,,,Feb-15,13,5,2 - Shivaji nagar To Bhilarewadi
2,1,NORMAL_2_Bhilarewadi To Shivaji nagar_Up-2130_0,Bhilarewadi To Shivaji nagar,,0,,2495,,,Feb-15,14,6,2 - Bhilarewadi To Shivaji nagar
2,1,NORMAL_2_Shivajinagar To Katraj_Down-2240_1,Shivajinagar To Katraj,,0,,3443,,,Feb-15,15,7,2 - Shivajinagar To Katraj
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)_Down-0810_0,Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp),,1,,4508,,,24/26,2,2,24 - Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)_Up-0930_0,Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp),,1,,4498,,,24/26,3,3,24 - Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj_Down-1045_0,Maharashtra Housing Board Samtanagar To Katraj,,0,,4474,,,24/26,4,4,24 - Maharashtra Housing Board Samtanagar To Katraj
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1210_0,Katraj To Maharashtra Housing Board Samtanagar,,0,,4473,,,24/26,5,5,24 - Katraj To Maharashtra Housing Board Samtanagar
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj_Down-1355_0,Maharashtra Housing Board Samtanagar To Katraj,,0,,4474,,,24/26,6,6,24 - Maharashtra Housing Board Samtanagar To Katraj
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1515_0,Katraj To Maharashtra Housing Board Samtanagar,,0,,4473,,,24/26,7,1,24 - Katraj To Maharashtra Housing Board Samtanagar
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj_Down-1630_0,Maharashtra Housing Board Samtanagar To Katraj,,0,,4474,,,24/26,8,2,24 - Maharashtra Housing Board Samtanagar To Katraj
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)_Up-1745_0,Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp),,1,,4498,,,24/26,9,3,24 - Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)_Down-1905_0,Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp),,1,,4508,,,24/26,10,4,24 - Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-2025_0,Katraj To Maharashtra Housing Board Samtanagar,,0,,4473,,,24/26,11,5,24 - Katraj To Maharashtra Housing Board Samtanagar
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj_Down-2215_0,Maharashtra Housing Board Samtanagar To Katraj,,0,,4474,,,24/26,12,6,24 - Maharashtra Housing Board Samtanagar To Katraj
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)_Up-0730_0,Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp),,1,,4498,,,24/27,1,1,24 - Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)_Down-0850_0,Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp),,1,,4508,,,24/27,2,2,24 - Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)_Up-1010_0,Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp),,1,,4498,,,24/27,3,3,24 - Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj_Down-1125_0,Maharashtra Housing Board Samtanagar To Katraj,,0,,4474,,,24/27,4,4,24 - Maharashtra Housing Board Samtanagar To Katraj
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1245_0,Katraj To Maharashtra Housing Board Samtanagar,,0,,4473,,,24/27,5,5,24 - Katraj To Maharashtra Housing Board Samtanagar
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj_Down-1430_0,Maharashtra Housing Board Samtanagar To Katraj,,0,,4474,,,24/27,6,6,24 - Maharashtra Housing Board Samtanagar To Katraj
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1555_0,Katraj To Maharashtra Housing Board Samtanagar,,0,,4473,,,24/27,7,1,24 - Katraj To Maharashtra Housing Board Samtanagar
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)_Down-1710_0,Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp),,1,,4508,,,24/27,8,2,24 - Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)_Up-1825_0,Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp),,1,,4498,,,24/27,9,3,24 - Katraj To Maharashtra Housing Board Samtanagar (Ladies Sp)
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)_Down-1945_0,Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp),,1,,4508,,,24/27,10,4,24 - Maharashtra Housing Board Samtanagar To Katraj (Ladies Sp)
24,1,NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-2110_0,Katraj To Maharashtra Housing Board Samtanagar,,0,,4473,,,24/27,11,5,24 - Katraj To Maharashtra Housing Board Samtanagar
24,1,NORMAL_24_Maharashtra Housing Board Samtanagar To Katraj_Down-2255_0,Maharashtra Housing Board Samtanagar To Katraj,,0,,4474,,,24/27,12,6,24 - Maharashtra Housing Board Samtanagar To Katraj
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-0840_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,4,4,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-0925_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,5,5,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1015_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,6,6,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1105_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,7,7,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1225_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,8,8,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1315_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,9,9,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1405_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,10,10,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1510_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,11,1,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1555_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,12,2,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1640_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,13,3,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1725_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,14,4,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1810_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,15,5,167 - Hadapsar Gadital To Kesnand Phata
167,1,NORMAL_167_Kesnand Phata To Hadapsar Gadital_Down-1900_0,Kesnand Phata To Hadapsar Gadital,,0,,4627,,,167/5,16,6,167 - Kesnand Phata To Hadapsar Gadital
167,1,NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1950_0,Hadapsar Gadital To Kesnand Phata,,0,,4626,,,167/5,17,7,167 - Hadapsar Gadital To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0630_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/10,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0640_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/11,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0650_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/12,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0700_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/13,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0710_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/14,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
VJR2_49,1,NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-0720_0,Warje Malwadi To Kesnand Phata,,0,,3357,,,VJR 2/15,1,1,VJR2_49 - Warje Malwadi To Kesnand Phata
